12,36,0.5
12,39,5.0
12,42,4.1
12,45,4.4
12,46,3.7
12,52,3.2
12,55,0.1
12,59,0.2
12,61,4.8
12,62,3.9
12,65,1.4
12,74,2.2
12,75,4.0
13,1,0.6
13,2,0.5
13,3,0.6
13,7,2.9
13,9,3.9
13,10,4.3
13,11,0.1
13,15,3.8
13,16,2.7
13,17,4.5
13,19,0.1
13,25,4.6
13,30,2.6
13,31,4.3
13,34,2.5
13,38,5.0
13,46,2.3
13,48,3.6
13,49,1.4
13,53,4.8
13,57,4.7
13,59,3.9
13,64,3.9
13,68,2.2
13,69,1.2
13,72,3.7
13,78,0.4
13,79,3.8
14,2,0.5
14,6,0.8
14,8,0.6
14,9,3.8
14,10,1.8
14,11,2.4
14,16,3.0
14,17,0.4
14,18,4.1
14,21,1.4
14,24,1.1
14,30,3.0
14,31,1.2
14,38,4.1
14,43,2.0
14,44,4.0
14,47,3.2
14,51,2.1
14,52,0.4
14,53,1.4
14,56,0.3
14,65,0.1
14,66,4.5
14,67,0.8
14,68,1.0
14,74,4.6
14,75,4.2
14,76,3.0
14,79,2.3
15,1,0.1
15,3,0.9
15,4,1.8
15,9,4.6
15,10,2.1
15,14,0.8
15,19,2.0
15,20,4.1
15,24,0.2
15,26,0.3
15,27,2.5
15,29,2.2
15,30,0.6
15,31,0.3
15,33,2.7
15,36,2.6
15,38,2.3
15,41,4.2
15,43,2.1
15,45,1.9
15,46,4.4
15,49,4.7
15,50,3.9
15,53,2.9
15,54,1.8
15,59,4.2
15,62,0.6
15,66,1.2
15,68,1.5
15,69,1.9
15,72,1.3
15,73,2.0
15,74,0.3
15,79,2.4
16,2,4.7
16,3,2.5
16,5,1.1
16,6,0.1
16,10,1.8
16,12,3.0
16,13,4.3
16,15,4.7
16,16,2.3
16,24,2.4
16,27,3.2
16,28,2.3
16,33,0.9
16,35,0.8
16,37,3.4
16,42,1.4
16,43,4.9
16,45,0.3
16,47,1.9
16,49,5.0
16,53,3.9
16,57,0.6
16,60,4.7
16,64,3.7
16,65,4.6
16,68,3.8
16,70,1.5
16,74,4.1
16,75,0.7
16,77,0.6
16,79,2.7
17,1,2.5
17,2,2.7
17,3,3.5
17,4,4.9
17,6,3.6
17,7,1.5
17,10,4.8
17,12,2.3
17,14,1.1
17,18,4.1
17,21,0.3
17,23,0.4
17,25,3.1
17,28,1.0
17,30,0.6
17,35,0.2
17,37,0.9
17,39,1.9
17,41,2.7
17,44,3.4
17,47,2.1
17,51,2.0
17,54,0.8
17,56,2.3
17,57,2.7
17,60,4.6
17,61,4.2
17,63,2.3
17,65,4.9
17,66,0.6
17,67,0.6
17,70,3.6
17,71,2.4
17,72,1.5
17,75,4.6
17,76,3.0
17,77,0.8
18,4,4.9
18,5,3.2
18,7,1.4
18,8,4.2
18,10,1.9
18,12,3.0
18,19,1.9
18,21,1.7
18,23,4.8
18,24,5.0
18,25,4.3
18,26,4.0
18,30,2.3
18,33,1.0
18,40,1.4
18,41,4.7
18,43,2.1
18,45,3.9
18,46,2.0
18,48,3.4
18,50,2.1
18,51,3.4
18,52,0.1
18,58,2.0
18,68,2.3
18,69,3.2
18,71,0.5
18,78,2.5
19,2,1.9
19,3,4.2
19,5,2.2
19,8,1.6
19,9,4.5
19,10,0.7
19,18,4.2
19,19,3.5
19,23,1.4
19,24,2.5
19,28,2.9
19,30,0.6
19,31,2.2
19,32,0.9
19,33,3.5
19,38,1.7
19,40,3.6
19,42,2.3
19,43,1.6
19,51,3.6
19,52,4.5
19,56,4.6
19,57,0.4
19,62,0.0
19,65,4.7
19,66,1.0
19,69,0.5
19,70,1.0
19,71,4.4
19,79,3.3
20,1,4.4
20,2,2.5
20,4,4.0
20,5,0.2
20,7,5.0
20,10,0.2
20,13,3.9
20,14,3.8
20,22,3.5
20,23,2.9
20,24,0.8
20,27,2.7
20,31,4.9
20,32,4.1
20,37,1.1
20,38,3.6
20,41,3.9
20,42,2.8
20,43,0.0
20,45,1.5
20,46,0.3
20,48,1.0
20,50,2.5
20,51,0.7
20,55,2.3
20,57,2.8
20,58,1.2
20,64,1.8
20,66,4.2
20,68,3.6
20,69,1.3
20,72,3.7
20,75,1.8
20,78,3.8
21,4,4.1
21,5,0.6
21,9,2.0
21,11,3.7
21,16,3.5
21,17,1.0
21,20,0.8
21,25,3.2
21,27,0.4
21,29,0.6
21,32,4.9
21,33,2.0
21,36,0.8
21,42,0.3
21,43,0.7
21,44,1.9
21,45,4.2
21,46,1.1
21,47,1.6
21,48,2.7
21,51,2.8
21,52,1.0
21,56,3.9
21,58,0.1
21,61,0.5
21,63,1.1
21,64,0.5
21,66,5.0
21,70,1.1
21,74,2.9
21,75,4.0
21,76,2.1
21,78,1.4
22,1,3.9
22,3,3.4
22,5,3.2
22,7,0.8
22,8,0.9
22,9,3.3
22,15,4.0
22,16,1.2
22,24,1.0
22,25,4.0
22,27,0.3
22,29,3.4
22,34,2.2
22,37,2.4
22,38,1.0
22,39,2.8
22,40,1.5
22,41,2.6
22,42,4.5
22,43,4.2
22,46,2.5
22,49,3.8
22,50,4.1
22,51,4.7
22,55,3.9
22,56,0.5
22,57,4.9
22,59,1.6
22,60,1.0
22,61,1.1
22,62,2.8
22,65,2.3
22,66,2.8
22,71,3.2
22,76,0.1
22,79,3.5
23,3,2.6
23,5,4.9
23,6,4.2
23,8,1.5
23,14,4.7
23,15,4.5
23,20,2.1
23,22,0.0
23,23,4.8
23,29,4.0
23,30,4.0
23,32,0.7
23,33,3.5
23,35,2.7
23,40,1.7
23,43,1.2
23,44,0.4
23,45,3.6
23,46,1.3
23,48,0.2
23,52,2.7
23,54,2.7
23,56,1.8
23,57,0.6
23,58,0.3
23,59,4.5
23,61,0.8
23,63,4.5
23,68,1.8
23,70,3.0
23,71,4.9
23,72,1.7
23,73,1.1
23,76,1.1
24,5,1.0
24,9,3.4
24,11,1.1
24,12,0.3
24,14,1.0
24,15,5.0
24,16,3.3
24,17,3.5
24,18,1.0
24,21,4.0
24,38,0.4
24,40,1.6
24,42,3.5
24,44,0.2
24,45,2.9
24,46,1.9
24,48,0.5
24,50,3.1
24,51,4.0
24,55,3.8
24,57,1.8
24,59,4.9
24,60,4.4
24,61,3.2
24,63,3.3
24,66,4.4
24,67,3.4
24,71,4.7
24,72,0.9
24,79,4.4
25,1,0.7
25,9,1.9
25,12,3.0
25,14,1.8
25,18,4.0
25,20,1.8
25,25,4.6
25,27,3.9
25,28,0.1
25,29,3.3
25,32,0.9
25,33,2.0
25,34,4.0
25,35,1.0
25,36,4.9
25,38,4.9
25,40,3.5
25,42,2.3
25,43,0.3
25,44,3.2
25,45,3.7
25,48,2.5
25,49,0.2
25,53,2.1
25,54,0.4
25,55,3.6
25,56,2.4
25,57,3.0
25,58,3.2
25,64,1.2
25,69,0.1
25,72,3.6
25,73,2.5
25,76,4.5
25,77,1.6
26,2,3.3
26,3,1.4
26,4,4.1
26,6,0.4
26,7,1.1
26,9,2.4
26,11,3.7
26,14,2.6
26,17,2.6
26,18,3.4
26,19,4.8
26,23,3.0
26,25,0.5
26,26,3.6
26,28,4.6
26,30,0.1
26,32,1.7
26,34,1.4
26,37,1.8
26,41,3.0
26,44,3.0
26,45,0.7
26,46,3.5
26,47,0.2
26,48,1.2
26,51,3.5
26,52,1.2
26,56,4.7
26,64,3.4
26,67,0.4
26,68,4.1
26,70,1.6
26,71,2.9
26,77,3.7
27,4,3.6
27,8,1.2
27,10,4.8
27,16,3.0
27,18,1.7
27,20,0.2
27,22,1.5
27,25,3.6
27,26,3.8
27,27,2.1
27,28,1.7
27,33,2.1
27,37,0.5
27,38,0.2
27,42,2.6
27,43,2.9
27,44,0.9
27,46,1.1
27,48,0.8
27,49,3.1
27,51,4.4
27,52,3.7
27,55,3.0
27,56,1.3
27,57,3.2
27,58,0.9
27,59,2.1
27,61,1.1
27,63,3.4
27,67,0.7
27,68,4.8
27,71,1.3
27,72,4.4
27,74,4.4
27,76,1.6
27,77,4.3
28,3,2.4
28,4,1.9
28,9,0.7
28,14,2.4
28,17,3.4
28,18,2.4
28,20,4.1
28,21,0.6
28,22,2.1
28,25,4.6
28,26,3.0
28,27,1.9
28,28,4.9
28,36,3.9
28,39,0.4
28,48,4.6
28,51,2.8
28,54,2.8
28,56,3.3
28,57,3.8
28,58,2.4
28,59,2.1
28,62,2.7
28,63,2.6
28,65,1.4
28,69,1.6
28,71,2.5
28,72,0.3
28,76,2.7
28,77,4.5
28,79,0.3
29,1,2.4
29,6,4.9
29,8,2.3
29,11,4.6
29,12,0.6
29,14,0.2
29,15,2.4
29,16,4.8
29,21,0.4
29,25,0.4
29,28,4.3
29,32,2.1
29,33,0.7
29,34,3.9
29,35,1.5
29,36,0.7
29,37,4.4
29,38,0.3
29,39,2.5
29,40,4.0
29,44,4.4
29,47,1.9
29,48,1.1
29,54,3.5
29,56,1.6
29,60,5.0
29,62,4.6
29,63,1.7
29,64,2.4
29,66,4.5
29,67,4.8
29,68,3.0
29,71,3.7
29,73,1.7
29,75,4.4
29,76,1.1
29,77,2.1
29,79,2.6
30,9,0.0
30,10,1.3
30,11,0.2
30,15,1.5
30,18,2.6
30,20,3.9
30,21,3.8
30,23,0.7
30,26,0.4
30,27,1.1
30,31,0.0
30,34,2.0
30,36,3.4
30,37,3.7
30,39,0.7
30,40,2.8
30,41,4.7
30,42,0.9
30,44,4.8
30,47,0.5
30,48,2.3
30,52,2.5
30,53,3.1
30,58,3.3
30,59,2.4
30,62,1.4
30,64,0.6
30,66,1.4
30,69,4.0
30,72,0.6
30,73,1.7
31,2,0.2
31,3,2.8
31,6,4.8
31,7,0.8
31,8,1.7
31,10,0.1
31,11,3.7
31,12,0.9
31,16,2.3
31,19,3.1
31,23,1.6
31,29,2.7
31,30,4.6
31,31,1.6
31,36,1.7
31,37,2.4
31,38,2.5
31,39,4.4
31,40,2.3
31,43,3.5
31,47,3.1
31,49,4.3
31,50,0.3
31,51,4.4
31,59,0.8
31,60,2.5
31,61,0.8
31,65,1.7
31,66,1.3
31,68,4.2
31,70,4.2
31,71,1.7
31,73,1.3
31,74,1.3
31,78,1.3
32,3,0.1
32,8,2.0
32,9,3.3
32,21,3.3
32,22,3.8
32,26,4.6
32,27,1.8
32,28,1.5
32,30,1.3
32,32,2.0
32,33,1.3
32,34,0.1
32,41,2.4
32,49,2.0
32,54,3.1
32,60,1.5
32,61,2.7
32,63,0.1
32,64,4.7
32,68,0.7
32,70,0.2
32,73,0.9
32,75,1.0
32,77,3.8
33,5,4.2
33,7,2.1
33,9,2.4
33,13,0.4
33,15,3.1
33,17,0.0
33,18,1.8
33,23,2.4
33,24,0.4
33,25,0.5
33,28,2.1
33,29,0.0
33,31,1.1
33,33,1.9
33,35,0.3
33,36,2.0
33,37,4.8
33,39,0.7
33,40,2.5
33,43,0.2
33,44,2.1
33,46,2.4
33,47,3.1
33,48,3.7
33,51,2.6
33,55,3.5
33,56,4.1
33,57,2.2
33,58,1.5
33,59,3.5
33,60,1.1
33,64,2.0
33,66,1.9
33,68,3.2
33,70,2.3
33,72,0.6
33,76,4.9
33,77,1.6
33,78,2.3
34,2,4.3
34,4,0.6
34,6,4.4
34,7,0.4
34,9,4.3
34,10,3.1
34,12,4.0
34,13,0.1
34,14,2.5
34,15,4.1
34,17,3.5
34,21,1.0
34,22,2.1
34,23,4.9
34,24,4.2
34,25,0.9
34,28,4.2
34,30,0.9
34,31,0.6
34,32,4.8
34,33,3.8
34,35,4.6
34,36,1.5
34,37,3.6
34,38,1.4
34,40,0.2
34,42,0.1
34,44,3.3
34,49,3.7
34,50,1.9
34,56,1.7
34,59,2.7
34,60,0.6
34,64,1.7
34,65,4.8
34,67,1.2
34,69,1.4
34,71,4.1
34,73,3.0
34,77,4.7
34,78,0.7
34,79,1.8
35,1,1.8
35,6,3.5
35,7,4.0
35,10,3.9
35,11,1.3
35,12,1.7
35,17,0.5
35,20,1.5
35,21,3.6
35,22,0.3
35,24,0.7
35,26,3.3
35,27,1.2
35,29,0.8
35,32,2.3
35,34,1.3
35,36,1.8
35,37,5.0
35,38,3.5
35,40,2.1
35,41,4.2
35,43,3.4
35,46,4.0
35,47,0.7
35,50,1.3
35,55,0.1
35,58,1.4
35,62,4.0
35,63,3.2
35,65,3.4
35,66,1.6
35,69,1.6
35,70,2.1
35,73,0.7
35,76,3.7
35,77,3.3
35,79,3.1
36,2,3.0
36,7,3.1
36,8,4.2
36,12,3.7
36,13,2.6
36,14,4.0
36,15,0.2
36,16,2.2
36,19,4.2
36,20,2.4
36,22,2.1
36,27,0.9
36,28,4.5
36,29,1.4
36,30,1.8
36,36,3.0
36,38,2.7
36,40,1.7
36,48,3.9
36,49,4.1
36,51,2.7
36,52,3.4
36,53,3.9
36,56,0.3
36,57,3.0
36,60,4.7
36,61,0.5
36,64,0.6
36,67,4.0
36,68,0.8
36,70,2.9
36,76,0.8
36,79,0.5
37,1,0.8
37,5,1.2
37,6,2.4
37,18,4.6
37,21,3.9
37,22,1.0
37,27,0.5
37,30,1.4
37,32,3.6
37,33,1.4
37,35,3.5
37,36,2.9
37,37,0.9
37,41,0.7
37,45,2.7
37,46,3.0
37,51,4.7
37,58,3.8
37,60,1.4
37,63,0.4
37,64,3.1
37,69,0.2
37,70,3.7
37,71,4.1
37,74,0.8
37,78,0.7
37,79,2.6
38,2,1.5
38,6,0.6
38,7,2.7
38,10,1.9
38,12,4.6
38,14,3.5
38,15,3.7
38,17,2.9
38,21,0.1
38,23,2.0
38,30,3.2
38,31,0.6
38,34,0.9
38,35,2.8
38,38,1.0
38,48,1.8
38,52,0.2
38,54,2.9
38,58,4.3
38,59,2.5
38,61,1.0
38,62,0.2
38,64,4.1
38,67,4.1
38,69,0.2
38,70,4.3
38,75,2.1
38,79,3.1
39,2,0.7
39,4,1.5
39,6,4.3
39,7,4.4
39,9,2.3
39,11,3.6
39,12,4.6
39,14,4.2
39,15,4.0
39,17,0.1
39,19,1.8
39,24,4.8
39,27,3.0
39,34,1.9
39,37,3.2
39,38,1.1
39,39,1.5
39,43,1.2
39,44,4.6
39,45,1.5
39,46,4.3
39,47,3.0
39,48,1.6
39,49,4.1
39,52,0.9
39,55,4.0
39,56,4.3
39,57,0.1
39,58,3.8
39,59,4.2
39,60,3.6
39,61,3.6
39,62,3.2
39,64,3.5
39,66,2.7
39,67,4.6
39,68,0.1
39,69,2.4
39,70,4.4
39,71,2.8
39,75,4.5
39,77,4.3
39,79,2.7
40,4,2.6
40,5,0.4
40,6,4.0
40,9,2.7
40,10,4.7
40,11,4.9
40,12,2.9
40,13,1.8
40,16,2.0
40,19,3.7
40,20,3.6
40,21,5.0
40,26,3.8
40,31,2.6
40,32,5.0
40,35,2.9
40,37,1.9
40,39,4.2
40,40,2.2
40,43,3.5
40,44,4.7
40,50,1.0
40,57,1.0
40,61,4.2
40,63,4.6
40,64,4.8
40,66,3.1
40,68,1.3
40,71,1.5
40,73,4.9
40,74,4.0
40,77,3.8
40,78,2.5
41,4,4.1
41,6,3.9
41,7,2.7
41,8,0.7
41,9,2.0
41,15,1.3
41,16,4.7
41,17,0.9
41,27,3.7
41,28,4.5
41,29,0.2
41,30,2.8
41,31,2.2
41,35,5.0
41,36,3.7
41,38,3.6
41,44,2.0
41,46,3.0
41,50,4.9
41,51,2.6
41,52,3.2
41,55,2.0
41,75,0.1
41,76,1.7
41,79,3.4
42,9,0.2
42,11,2.0
42,14,2.3
42,15,3.6
42,16,0.6
42,21,3.1
42,22,3.5
42,24,1.0
42,31,4.1
42,32,2.4
42,34,2.8
42,35,3.7
42,37,0.2
42,39,4.1
42,41,2.4
42,42,1.6
42,46,2.0
42,53,4.3
42,58,1.2
42,59,2.2
42,62,1.3
42,63,1.4
42,65,0.6
42,67,0.4
42,69,2.5
42,73,2.6
42,74,2.2
42,75,3.2
42,77,3.5
42,78,0.2
43,3,1.9
43,7,4.4
43,9,0.1
43,10,3.1
43,11,4.3
43,12,2.2
43,14,0.3
43,16,4.4
43,17,2.6
43,18,2.7
43,21,0.6
43,22,1.5
43,24,4.5
43,26,4.3
43,27,3.1
43,29,3.8
43,33,3.6
43,35,0.5
43,36,2.0
43,39,2.5
43,40,1.2
43,42,0.4
43,44,3.4
43,45,1.1
43,49,4.1
43,52,3.6
43,53,3.6
43,56,0.0
43,59,1.7
43,65,2.1
43,68,4.9
43,70,1.9
43,71,1.5
43,74,1.3
43,78,3.8
43,79,2.4
44,4,0.7
44,5,3.9
44,6,0.9
44,8,1.1
44,11,2.2
44,13,2.8
44,14,1.7
44,15,1.0
44,18,3.5
44,19,4.8
44,23,1.3
44,24,3.7
44,25,0.5
44,27,2.0
44,28,2.0
44,33,4.0
44,35,3.8
44,36,2.2
44,39,3.5
44,40,1.2
44,41,4.0
44,43,3.8
44,44,0.0
44,47,4.5
44,49,1.9
44,50,1.1
44,55,1.3
44,70,2.3
44,71,1.1
44,72,4.0
44,74,2.8
44,76,3.9
44,78,0.3
44,79,0.3
45,5,1.1
45,11,3.1
45,12,3.4
45,14,3.8
45,21,1.8
45,22,3.0
45,23,0.3
45,24,4.2
45,30,1.3
45,35,2.5
45,36,2.5
45,40,2.5
45,41,1.3
45,42,1.2
45,43,4.1
45,45,1.6
45,46,0.3
45,49,4.9
45,50,4.9
45,51,2.8
45,52,3.7
45,55,1.1
45,56,3.4
45,57,2.0
45,60,4.2
45,61,0.3
45,66,0.6
45,67,0.4
45,69,4.1
45,71,1.9
45,73,2.0
46,7,1.7
46,8,4.3
46,12,3.5
46,13,1.0
46,15,2.9
46,20,3.6
46,23,4.0
46,26,0.2
46,29,4.5
46,33,4.7
46,36,2.9
46,38,0.1
46,42,3.3
46,50,0.7
46,53,2.9
46,55,0.8
46,56,1.6
46,58,2.3
46,62,1.2
46,65,1.9
46,67,1.6
46,77,1.8
47,1,0.9
47,2,3.6
47,5,2.1
47,6,1.9
47,7,1.2
47,9,0.7
47,10,0.2
47,12,4.0
47,13,2.8
47,15,3.6
47,16,2.0
47,20,0.7
47,26,3.2
47,31,3.8
47,33,0.7
47,34,3.6
47,35,2.4
47,36,3.6
47,37,0.4
47,40,3.5
47,41,1.7
47,42,2.1
47,45,4.7
47,47,4.9
47,48,1.5
47,51,3.8
47,53,2.5
47,56,4.1
47,57,3.7
47,58,4.5
47,59,3.7
47,61,1.3
47,64,2.4
47,65,1.2
47,67,2.5
47,68,3.0
47,69,1.4
47,70,4.5
47,71,3.3
47,72,0.3
48,3,2.4
48,4,3.9
48,7,1.3
48,8,3.2
48,9,4.2
48,11,2.8
48,12,4.2
48,15,1.9
48,17,4.3
48,20,1.1
48,21,1.3
48,23,2.6
48,25,2.6
48,26,1.2
48,27,3.1
48,28,0.2
48,34,3.3
48,35,1.2
48,36,4.7
48,39,2.1
48,42,3.8
48,45,4.6
48,47,2.6
48,52,3.8
48,53,1.6
48,56,0.6
48,57,0.2
48,61,4.4
48,63,0.1
48,64,2.7
48,69,1.8
48,73,3.6
48,74,4.9
48,76,4.1
48,77,2.9
48,78,2.6
49,4,2.6
49,6,3.3
49,8,3.7
49,10,0.6
49,14,3.1
49,16,1.6
49,18,3.4
49,19,2.4
49,21,3.5
49,23,3.2
49,25,2.7
49,27,4.1
49,35,2.9
49,36,4.7
49,37,4.6
49,47,3.2
49,49,2.4
49,53,2.4
49,56,2.9
49,58,2.5
49,59,1.6
49,60,4.4
49,62,4.3
49,69,2.5
49,72,1.6
49,76,2.1
49,77,1.1
49,79,2.4
50,1,2.4
50,2,2.4
50,5,3.8
50,7,0.3
50,9,4.4
50,13,1.1
50,15,3.1
50,17,0.7
50,22,3.3
50,23,4.3
50,25,4.5
50,27,3.8
50,29,2.5
50,32,0.0
50,35,0.9
50,37,0.3
50,38,1.7
50,41,3.7
50,42,4.7
50,44,3.2
50,45,0.4
50,47,2.7
50,48,0.1
50,49,4.1
50,50,0.1
50,53,4.7
50,55,0.1
50,56,2.9
50,58,0.1
50,62,3.1
50,64,3.6
50,65,1.2
50,66,2.3
50,67,2.7
50,70,4.1
50,76,1.7
51,1,0.3
51,4,1.7
51,5,4.0
51,6,3.4
51,7,2.5
51,9,4.2
51,11,3.4
51,13,3.3
51,15,2.0
51,17,2.1
51,19,1.5
51,20,1.4
51,22,4.5
51,23,3.4
51,24,2.2
51,26,3.1
51,28,3.1
51,30,3.0
51,31,3.9
51,33,3.7
51,35,1.0
51,36,3.4
51,38,2.9
51,42,4.6
51,45,3.6
51,46,1.0
51,47,2.9
51,48,3.5
51,53,3.3
51,54,2.0
51,55,0.2
51,56,1.1
51,57,4.4
51,59,4.5
51,60,3.7
51,62,4.0
51,68,2.4
51,71,2.1
51,72,2.7
51,74,0.7
51,77,2.7
52,1,3.5
52,2,2.7
52,5,0.7
52,11,0.2
52,12,1.4
52,13,1.8
52,15,4.4
52,20,2.9
52,24,2.1
52,29,0.9
52,30,4.3
52,31,5.0
52,33,1.0
52,34,0.3
52,35,2.7
52,39,1.8
52,41,0.9
52,43,4.8
52,44,2.8
52,47,0.7
52,48,1.1
52,51,1.5
52,54,2.1
52,56,1.9
52,61,4.1
52,62,1.9
52,64,0.9
52,66,3.5
52,69,2.8
52,70,4.8
52,71,1.4
52,76,4.9
53,2,1.5
53,7,3.7
53,8,3.0
53,10,1.5
53,11,3.4
53,14,1.5
53,15,3.7
53,16,1.4
53,20,1.2
53,24,0.3
53,25,3.9
53,26,3.3
53,27,4.2
53,32,2.4
53,35,4.2
53,36,2.3
53,39,1.7
53,41,3.9
53,43,2.3
53,44,0.1
53,46,0.1
53,47,0.7
53,48,1.1
53,52,4.7
53,53,1.9
53,54,1.1
53,56,2.4
53,58,3.7
53,60,1.5
53,61,2.7
53,62,1.7
53,63,4.8
53,66,4.5
53,67,4.0
53,69,3.5
53,70,2.6
53,72,1.8
53,75,2.5
53,78,0.1
54,11,4.7
54,14,4.1
54,17,3.8
54,18,2.6
54,25,0.9
54,27,2.4
54,35,2.2
54,39,3.5
54,40,1.0
54,41,3.3
54,47,2.5
54,49,3.7
54,50,4.9
54,52,1.4
54,54,3.9
54,58,4.1
54,59,1.4
54,60,0.5
54,63,0.7
54,65,2.7
54,68,0.3
54,72,0.7
54,73,3.9
54,74,3.9
54,75,4.0
54,77,4.3
54,78,3.4
54,79,1.1
55,1,1.5
55,2,4.7
55,6,3.6
55,9,2.1
55,13,2.6
55,14,1.7
55,15,4.3
55,16,2.1
55,19,2.9
55,20,3.0
55,26,3.6
55,29,1.3
